ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399975.SZ,20130131,643.165,638.759,648.625,635.422,639.928,3.237,0.5058,9966945.94,11414725.575
399975.SZ,20130201,678.695,637.514,679.905,637.514,643.165,35.53,5.5242,14955658.91,17996800.351
399975.SZ,20130204,672.609,686.338,697.842,668.641,678.695,-6.086,-0.8967,15966892.38,19413511.818
399975.SZ,20130205,668.994,662.317,672.871,658.926,672.609,-3.615,-0.5375,9586792.33,11365223.763
399975.SZ,20130206,680.906,669.36,696.857,669.36,668.994,11.912,1.7806,10346594.24,12925601.327
399975.SZ,20130207,689.9,681.629,693.906,664.594,680.906,8.994,1.3209,12364169.34,15570486.178
399975.SZ,20130208,688.887,688.157,696.26,682.419,689.9,-1.013,-0.1468,8109289.6,10476294.272
399975.SZ,20130218,661.962,691.285,691.285,661.962,688.887,-26.925,-3.9085,7544629.17,9404627.817
399975.SZ,20130219,647.279,659.966,663.027,643.639,661.962,-14.683,-2.2181,8436193.21,10022810.058
399975.SZ,20130220,649.937,646.73,650.477,637.878,647.279,2.658,0.4106,7337484.4,8705002.849
399975.SZ,20130221,615.495,641.114,641.114,611.975,649.937,-34.442,-5.2993,10352104.48,11954667.205
399975.SZ,20130222,612.969,615.195,621.199,610.735,615.495,-2.526,-0.4104,5549785.46,6287468.761
399975.SZ,20130225,621.308,627.182,627.182,618.065,612.969,8.339,1.3604,6591636.19,7234277.117
399975.SZ,20130226,612.447,611.779,633.91,604.133,621.308,-8.861,-1.4262,9539617.97,10831517.356
399975.SZ,20130227,634.956,617.949,638.617,617.949,612.447,22.509,3.6753,9743974.11,11211341.8
399975.SZ,20130228,665.829,642.725,665.829,633.651,634.956,30.873,4.8622,14574137.38,16579870.597
399975.SZ,20130301,668.662,667.448,671.654,653.133,665.829,2.833,0.4255,11535085.43,12958825.742
399975.SZ,20130304,627.367,652.254,652.254,619.764,668.662,-41.295,-6.1758,13455953.7,15255481.157
399975.SZ,20130305,663.358,629.909,663.358,629.909,627.367,35.991,5.7368,13270524.76,14690084.101
399975.SZ,20130306,658.912,666.144,667.212,656.597,663.358,-4.446,-0.6702,11301457.54,12657974.431
399975.SZ,20130307,646.206,663.877,668.767,643.509,658.912,-12.706,-1.9283,11845244.78,13739791.876
399975.SZ,20130308,629.634,647.18,648.509,627.813,646.206,-16.572,-2.5645,7992673.81,8718036.383
399975.SZ,20130311,625.511,627.94,635.835,617.363,629.634,-4.123,-0.6548,6582127.96,7222620.861
399975.SZ,20130312,621.093,624.651,637.995,612.603,625.511,-4.418,-0.7063,8222597.54,9115990.09
399975.SZ,20130313,606.287,619.807,619.807,603.563,621.093,-14.806,-2.3839,6758046.51,7524045.845
399975.SZ,20130314,605.837,603.072,612.504,603.072,606.287,-0.45,-0.0742,6368222.28,6939747.98
399975.SZ,20130315,608.526,607.755,627.482,588.997,605.837,2.689,0.4438,13313813.86,14685278.891
399975.SZ,20130318,597.151,602.708,605.776,594.733,608.526,-11.375,-1.8693,8450632.34,9211661.505
399975.SZ,20130319,606.281,597.511,610.424,588.618,597.151,9.13,1.5289,8304813.8,9110325.096
399975.SZ,20130320,640.98,607.432,641.391,607.432,606.281,34.699,5.7233,15234350.17,16826040.218
399975.SZ,20130321,640.316,639.832,641.308,635.417,640.98,-0.664,-0.1036,9472806.9,10626553.01
399975.SZ,20130322,636.771,638.959,642.105,633.798,640.316,-3.545,-0.5536,6750172.52,7811407.532
399975.SZ,20130325,623.776,639.361,640.99,623.6,636.771,-12.995,-2.0408,7559285.46,8294618.023
399975.SZ,20130326,605.097,619.164,619.164,602.121,623.776,-18.679,-2.9945,8818141.37,9330765.183
399975.SZ,20130327,609.995,605.879,617.685,599.984,605.097,4.898,0.8095,7131327.42,7529131.56
399975.SZ,20130328,574.509,594.406,594.406,574.362,609.995,-35.486,-5.8174,9551972.27,10084899.893
399975.SZ,20130329,564.988,576.833,576.833,564.988,574.509,-9.521,-1.6572,5480643.71,5559217.426
399975.SZ,20130401,569.186,565.966,573.865,565.966,564.988,4.198,0.743,4322351.39,4488245.422
399975.SZ,20130402,578.043,570.733,582.008,568.488,569.186,8.857,1.5561,7111454.4,7311270.344
399975.SZ,20130403,571.293,578.428,580.736,570.69,578.043,-6.75,-1.1677,4612338.22,4800824.095
399975.SZ,20130408,562.592,554.923,563.644,551.667,571.293,-8.701,-1.523,5402256.33,5451125.463
399975.SZ,20130409,574.99,565.819,579.619,565.819,562.592,12.398,2.2037,6304007.32,6494930.959
399975.SZ,20130410,568.349,574.907,575.072,562.926,574.99,-6.641,-1.155,4791024.88,4804660.554
399975.SZ,20130411,562.732,576.146,576.146,562.732,568.349,-5.617,-0.9883,4025016.11,4076654.591
399975.SZ,20130412,549.901,562.423,566.595,548.684,562.732,-12.831,-2.2801,5742238.45,5325533.88
399975.SZ,20130415,550.662,546.531,554.807,541.012,549.901,0.761,0.1384,5022028.19,4851064.102
399975.SZ,20130416,570.607,543.61,573.003,543.61,550.662,19.945,3.622,7343413.92,7512612.547
399975.SZ,20130417,568.887,571.028,574.215,562.68,570.607,-1.72,-0.3014,5703421.18,6138030.956
399975.SZ,20130418,575.386,563.372,577.543,563.372,568.887,6.499,1.1424,5826157.59,6199701.67
399975.SZ,20130419,599.634,577.455,604.017,577.455,575.386,24.248,4.2142,12766222.28,13545774.753
399975.SZ,20130422,598.529,595.418,601.418,593.738,599.634,-1.105,-0.1843,7000108.41,7499711.177
399975.SZ,20130423,566.877,597.064,597.064,566.608,598.529,-31.652,-5.2883,8049443.79,8399835.917
399975.SZ,20130424,589.439,568.485,592.642,564.279,566.877,22.562,3.9801,9212542.98,9924023.047
399975.SZ,20130425,587.012,584.537,602.112,577.498,589.439,-2.427,-0.4117,9356356.64,9873424.027
399975.SZ,20130426,582.528,589.983,594.083,582.528,587.012,-4.484,-0.7639,5966640.73,6423376.612
399975.SZ,20130502,588.704,579.455,591.738,579.455,582.528,6.176,1.0602,5588188.86,6063168.742
