index_code,con_code,trade_date,weight
399975.SZ,002926.SZ,20220930,0.883
399975.SZ,002939.SZ,20220930,0.757
399975.SZ,002945.SZ,20220930,0.269
399975.SZ,300059.SZ,20220930,12.355
399975.SZ,600030.SH,20220930,13.005
399975.SZ,600061.SH,20220930,1.195
399975.SZ,600095.SH,20220930,0.415
399975.SZ,600109.SH,20220930,1.306
399975.SZ,600155.SH,20220930,0.637
399975.SZ,600369.SH,20220930,0.933
399975.SZ,600621.SH,20220930,0.517
399975.SZ,600837.SH,20220930,6.395
399975.SZ,600864.SH,20220930,0.357
399975.SZ,600906.SH,20220930,0.34
399975.SZ,600909.SH,20220930,0.981
399975.SZ,600918.SH,20220930,1.407
399975.SZ,600958.SH,20220930,3.075
399975.SZ,600999.SH,20220930,3.503
399975.SZ,601066.SH,20220930,2.302
399975.SZ,601099.SH,20220930,1.314
399975.SZ,601108.SH,20220930,1.681
399975.SZ,601162.SH,20220930,1.448
399975.SZ,601198.SH,20220930,0.915
399975.SZ,601211.SH,20220930,4.714
399975.SZ,601236.SH,20220930,0.528
399975.SZ,601375.SH,20220930,0.736
399975.SZ,601377.SH,20220930,2.903
399975.SZ,601456.SH,20220930,0.479
399975.SZ,601555.SH,20220930,1.887
399975.SZ,601688.SH,20220930,5.456
399975.SZ,601696.SH,20220930,1.337
399975.SZ,601788.SH,20220930,1.965
399975.SZ,601878.SH,20220930,1.406
399975.SZ,601881.SH,20220930,0.887
399975.SZ,601901.SH,20220930,2.062
399975.SZ,601990.SH,20220930,1.291
399975.SZ,601995.SH,20220930,1.539
399975.SZ,000166.SZ,20221031,2.722
399975.SZ,000686.SZ,20221031,0.691
399975.SZ,000712.SZ,20221031,0.442
399975.SZ,000728.SZ,20221031,1.27
399975.SZ,000750.SZ,20221031,0.962
399975.SZ,000776.SZ,20221031,3.132
399975.SZ,000783.SZ,20221031,1.566
399975.SZ,002500.SZ,20221031,0.861
399975.SZ,002670.SZ,20221031,0.672
399975.SZ,002673.SZ,20221031,1.243
399975.SZ,002736.SZ,20221031,1.93
399975.SZ,002797.SZ,20221031,1.449
399975.SZ,002926.SZ,20221031,0.897
399975.SZ,002939.SZ,20221031,0.759
399975.SZ,002945.SZ,20221031,0.287
399975.SZ,300059.SZ,20221031,11.11
399975.SZ,600030.SH,20221031,13.04
399975.SZ,600061.SH,20221031,1.147
399975.SZ,600095.SH,20221031,0.426
399975.SZ,600109.SH,20221031,1.369
399975.SZ,600155.SH,20221031,0.646
399975.SZ,600369.SH,20221031,0.954
399975.SZ,600621.SH,20221031,0.528
399975.SZ,600837.SH,20221031,6.326
399975.SZ,600864.SH,20221031,0.362
399975.SZ,600906.SH,20221031,0.363
399975.SZ,600909.SH,20221031,0.965
399975.SZ,600918.SH,20221031,1.376
399975.SZ,600958.SH,20221031,3.15
399975.SZ,600999.SH,20221031,3.601
399975.SZ,601066.SH,20221031,2.381
399975.SZ,601099.SH,20221031,1.339
399975.SZ,601108.SH,20221031,1.804
399975.SZ,601162.SH,20221031,1.485
399975.SZ,601198.SH,20221031,0.975
399975.SZ,601211.SH,20221031,4.628
399975.SZ,601236.SH,20221031,0.523
399975.SZ,601375.SH,20221031,0.771
399975.SZ,601377.SH,20221031,2.947
399975.SZ,601456.SH,20221031,0.52
399975.SZ,601555.SH,20221031,2.037
399975.SZ,601688.SH,20221031,5.47
399975.SZ,601696.SH,20221031,1.36
399975.SZ,601788.SH,20221031,2.126
399975.SZ,601878.SH,20221031,1.531
399975.SZ,601881.SH,20221031,0.902
399975.SZ,601901.SH,20221031,2.023
399975.SZ,601990.SH,20221031,1.36
399975.SZ,601995.SH,20221031,1.572
399975.SZ,000166.SZ,20221130,2.603
399975.SZ,000686.SZ,20221130,0.689
399975.SZ,000712.SZ,20221130,0.433
399975.SZ,000728.SZ,20221130,1.272
399975.SZ,000750.SZ,20221130,0.93
399975.SZ,000776.SZ,20221130,3.313
399975.SZ,000783.SZ,20221130,1.521
399975.SZ,002500.SZ,20221130,0.84
399975.SZ,002670.SZ,20221130,0.656
399975.SZ,002673.SZ,20221130,1.202
399975.SZ,002736.SZ,20221130,1.841
399975.SZ,002797.SZ,20221130,1.41
399975.SZ,002926.SZ,20221130,0.939
399975.SZ,002939.SZ,20221130,0.738
399975.SZ,002945.SZ,20221130,0.267
399975.SZ,300059.SZ,20221130,11.857
399975.SZ,600030.SH,20221130,13.524
399975.SZ,600061.SH,20221130,1.172
399975.SZ,600095.SH,20221130,0.475
399975.SZ,600109.SH,20221130,1.412
399975.SZ,600155.SH,20221130,0.695
399975.SZ,600369.SH,20221130,0.929
399975.SZ,600621.SH,20221130,0.521
399975.SZ,600837.SH,20221130,6.034
399975.SZ,600864.SH,20221130,0.369
399975.SZ,600906.SH,20221130,0.398
399975.SZ,600909.SH,20221130,0.971
399975.SZ,600918.SH,20221130,1.343
399975.SZ,600958.SH,20221130,3.264
399975.SZ,600999.SH,20221130,3.502
399975.SZ,601066.SH,20221130,2.232
399975.SZ,601099.SH,20221130,1.306
399975.SZ,601108.SH,20221130,1.72
399975.SZ,601162.SH,20221130,1.488
399975.SZ,601198.SH,20221130,0.932
399975.SZ,601211.SH,20221130,4.41
399975.SZ,601236.SH,20221130,0.524
399975.SZ,601375.SH,20221130,0.74
399975.SZ,601377.SH,20221130,2.96
399975.SZ,601456.SH,20221130,0.551
399975.SZ,601555.SH,20221130,1.935
399975.SZ,601688.SH,20221130,5.378
399975.SZ,601696.SH,20221130,1.312
399975.SZ,601788.SH,20221130,2.208
399975.SZ,601878.SH,20221130,1.449
399975.SZ,601881.SH,20221130,0.894
399975.SZ,601901.SH,20221130,1.951
399975.SZ,601990.SH,20221130,1.319
399975.SZ,601995.SH,20221130,1.569
399975.SZ,000166.SZ,20221230,2.507
399975.SZ,000686.SZ,20221230,0.638
399975.SZ,000712.SZ,20221230,0.405
399975.SZ,000728.SZ,20221230,1.158
399975.SZ,000750.SZ,20221230,0.887
399975.SZ,000776.SZ,20221230,3.203
399975.SZ,000783.SZ,20221230,1.442
399975.SZ,002500.SZ,20221230,0.798
399975.SZ,002670.SZ,20221230,0.601
399975.SZ,002673.SZ,20221230,1.141
399975.SZ,002736.SZ,20221230,1.789
399975.SZ,002797.SZ,20221230,1.322
399975.SZ,002926.SZ,20221230,0.829
399975.SZ,002939.SZ,20221230,0.7
399975.SZ,002945.SZ,20221230,0.249
399975.SZ,300059.SZ,20221230,14.329
399975.SZ,600030.SH,20221230,13.578
399975.SZ,600061.SH,20221230,1.147
399975.SZ,600095.SH,20221230,0.452
399975.SZ,600109.SH,20221230,1.358
399975.SZ,600155.SH,20221230,0.514
399975.SZ,600369.SH,20221230,0.871
399975.SZ,600621.SH,20221230,0.459
399975.SZ,600837.SH,20221230,5.862
399975.SZ,600864.SH,20221230,0.342
399975.SZ,600906.SH,20221230,0.687
399975.SZ,600909.SH,20221230,0.904
399975.SZ,600918.SH,20221230,1.248
399975.SZ,600958.SH,20221230,3.266
399975.SZ,600999.SH,20221230,3.449
399975.SZ,601066.SH,20221230,2.156
399975.SZ,601099.SH,20221230,1.224
399975.SZ,601108.SH,20221230,1.617
399975.SZ,601162.SH,20221230,1.39
399975.SZ,601198.SH,20221230,1.046
399975.SZ,601211.SH,20221230,4.281
399975.SZ,601236.SH,20221230,0.488
399975.SZ,601375.SH,20221230,0.701
399975.SZ,601377.SH,20221230,2.771
399975.SZ,601456.SH,20221230,0.939
399975.SZ,601555.SH,20221230,1.828
399975.SZ,601688.SH,20221230,4.584
399975.SZ,601696.SH,20221230,1.231
399975.SZ,601788.SH,20221230,2.029
399975.SZ,601878.SH,20221230,1.345
399975.SZ,601881.SH,20221230,0.837
399975.SZ,601901.SH,20221230,1.835
399975.SZ,601990.SH,20221230,1.226
399975.SZ,601995.SH,20221230,2.337
399975.SZ,000166.SZ,20230131,2.381
399975.SZ,000686.SZ,20230131,0.619
399975.SZ,000712.SZ,20230131,0.39
399975.SZ,000728.SZ,20230131,1.182
399975.SZ,000750.SZ,20230131,0.859
399975.SZ,000776.SZ,20230131,3.278
399975.SZ,000783.SZ,20230131,1.417
399975.SZ,002500.SZ,20230131,0.812
399975.SZ,002670.SZ,20230131,0.699
399975.SZ,002673.SZ,20230131,1.133
399975.SZ,002736.SZ,20230131,1.722
399975.SZ,002797.SZ,20230131,1.284
399975.SZ,002926.SZ,20230131,0.818
399975.SZ,002939.SZ,20230131,0.701
399975.SZ,002945.SZ,20230131,0.255
399975.SZ,300059.SZ,20230131,15.133
399975.SZ,600030.SH,20230131,13.301
399975.SZ,600061.SH,20230131,1.116
399975.SZ,600095.SH,20230131,0.521
399975.SZ,600109.SH,20230131,1.402
399975.SZ,600155.SH,20230131,0.528
399975.SZ,600369.SH,20230131,0.844
399975.SZ,600621.SH,20230131,0.495
399975.SZ,600837.SH,20230131,5.74
399975.SZ,600864.SH,20230131,0.338
399975.SZ,600906.SH,20230131,0.72
399975.SZ,600909.SH,20230131,0.897
399975.SZ,600918.SH,20230131,1.226
399975.SZ,600958.SH,20230131,3.601
399975.SZ,600999.SH,20230131,3.375
399975.SZ,601066.SH,20230131,2.232
399975.SZ,601099.SH,20230131,1.197
399975.SZ,601108.SH,20230131,1.614
399975.SZ,601162.SH,20230131,1.337
399975.SZ,601198.SH,20230131,1.031
399975.SZ,601211.SH,20230131,4.095
399975.SZ,601236.SH,20230131,0.49
399975.SZ,601375.SH,20230131,0.679
399975.SZ,601377.SH,20230131,3.034
399975.SZ,601456.SH,20230131,0.915
399975.SZ,601555.SH,20230131,1.81
399975.SZ,601688.SH,20230131,4.251
399975.SZ,601696.SH,20230131,1.195
399975.SZ,601788.SH,20230131,1.977
399975.SZ,601878.SH,20230131,1.312
399975.SZ,601881.SH,20230131,0.804
399975.SZ,601901.SH,20230131,1.818
399975.SZ,601990.SH,20230131,1.191
399975.SZ,601995.SH,20230131,2.229
399975.SZ,000166.SZ,20230228,2.482
399975.SZ,000686.SZ,20230228,0.628
399975.SZ,000712.SZ,20230228,0.422
399975.SZ,000728.SZ,20230228,1.204
399975.SZ,000750.SZ,20230228,0.868
399975.SZ,000776.SZ,20230228,3.153
399975.SZ,000783.SZ,20230228,1.429
399975.SZ,002500.SZ,20230228,0.815
399975.SZ,002670.SZ,20230228,0.698
399975.SZ,002673.SZ,20230228,1.16
399975.SZ,002736.SZ,20230228,1.817
399975.SZ,002797.SZ,20230228,1.314
399975.SZ,002926.SZ,20230228,0.85
399975.SZ,002939.SZ,20230228,0.687
399975.SZ,002945.SZ,20230228,0.263
399975.SZ,300059.SZ,20230228,14.427
399975.SZ,600030.SH,20230228,13.149
399975.SZ,600061.SH,20230228,1.18
399975.SZ,600095.SH,20230228,0.563
399975.SZ,600109.SH,20230228,1.364
399975.SZ,600155.SH,20230228,0.524
399975.SZ,600369.SH,20230228,0.884
399975.SZ,600621.SH,20230228,0.512
399975.SZ,600837.SH,20230228,5.763
399975.SZ,600864.SH,20230228,0.341
399975.SZ,600906.SH,20230228,0.699
399975.SZ,600909.SH,20230228,0.908
399975.SZ,600918.SH,20230228,1.267
399975.SZ,600958.SH,20230228,3.479
399975.SZ,600999.SH,20230228,3.384
399975.SZ,601066.SH,20230228,2.27
399975.SZ,601099.SH,20230228,1.21
399975.SZ,601108.SH,20230228,1.635
399975.SZ,601162.SH,20230228,1.361
399975.SZ,601198.SH,20230228,1.087
399975.SZ,601211.SH,20230228,4.203
399975.SZ,601236.SH,20230228,0.527
399975.SZ,601375.SH,20230228,0.698
399975.SZ,601377.SH,20230228,2.898
399975.SZ,601456.SH,20230228,0.885
399975.SZ,601555.SH,20230228,1.84
399975.SZ,601688.SH,20230228,4.233
399975.SZ,601696.SH,20230228,1.235
399975.SZ,601788.SH,20230228,1.993
399975.SZ,601878.SH,20230228,1.305
399975.SZ,601881.SH,20230228,0.809
399975.SZ,601901.SH,20230228,1.872
399975.SZ,601990.SH,20230228,1.307
399975.SZ,601995.SH,20230228,2.398
399975.SZ,000166.SZ,20230331,2.518
399975.SZ,000686.SZ,20230331,0.638
399975.SZ,000712.SZ,20230331,0.415
399975.SZ,000728.SZ,20230331,1.186
399975.SZ,000750.SZ,20230331,0.868
399975.SZ,000776.SZ,20230331,3.127
399975.SZ,000783.SZ,20230331,1.444
399975.SZ,002500.SZ,20230331,0.838
399975.SZ,002670.SZ,20230331,0.678
399975.SZ,002673.SZ,20230331,1.144
399975.SZ,002736.SZ,20230331,1.81
399975.SZ,002797.SZ,20230331,1.345
399975.SZ,002926.SZ,20230331,0.868
399975.SZ,002939.SZ,20230331,0.672
399975.SZ,002945.SZ,20230331,0.265
399975.SZ,300059.SZ,20230331,14.184
399975.SZ,600030.SH,20230331,13.391
399975.SZ,600061.SH,20230331,1.195
399975.SZ,600095.SH,20230331,0.547
399975.SZ,600109.SH,20230331,1.341
399975.SZ,600155.SH,20230331,0.518
399975.SZ,600369.SH,20230331,0.866
399975.SZ,600621.SH,20230331,0.494
399975.SZ,600837.SH,20230331,5.698
399975.SZ,600864.SH,20230331,0.353
399975.SZ,600906.SH,20230331,0.689
399975.SZ,600909.SH,20230331,0.91
399975.SZ,600918.SH,20230331,1.251
399975.SZ,600958.SH,20230331,3.429
399975.SZ,600999.SH,20230331,3.428
399975.SZ,601066.SH,20230331,2.231
399975.SZ,601099.SH,20230331,1.196
399975.SZ,601108.SH,20230331,1.635
399975.SZ,601162.SH,20230331,1.351
399975.SZ,601198.SH,20230331,1.091
399975.SZ,601211.SH,20230331,4.337
399975.SZ,601236.SH,20230331,0.545
399975.SZ,601375.SH,20230331,0.687
399975.SZ,601377.SH,20230331,2.832
399975.SZ,601456.SH,20230331,0.847
399975.SZ,601555.SH,20230331,1.854
399975.SZ,601688.SH,20230331,4.405
399975.SZ,601696.SH,20230331,1.199
399975.SZ,601788.SH,20230331,1.994
399975.SZ,601878.SH,20230331,1.308
399975.SZ,601881.SH,20230331,0.868
399975.SZ,601901.SH,20230331,1.922
399975.SZ,601990.SH,20230331,1.299
399975.SZ,601995.SH,20230331,2.284
399975.SZ,000166.SZ,20230428,2.662
399975.SZ,000686.SZ,20230428,0.699
399975.SZ,000712.SZ,20230428,0.398
399975.SZ,000728.SZ,20230428,1.198
399975.SZ,000750.SZ,20230428,0.869
399975.SZ,000776.SZ,20230428,2.967
399975.SZ,000783.SZ,20230428,1.434
399975.SZ,002500.SZ,20230428,0.828
399975.SZ,002670.SZ,20230428,0.621
399975.SZ,002673.SZ,20230428,1.174
399975.SZ,002736.SZ,20230428,1.773
399975.SZ,002797.SZ,20230428,1.3
399975.SZ,002926.SZ,20230428,0.91
399975.SZ,002939.SZ,20230428,0.69
399975.SZ,002945.SZ,20230428,0.243
399975.SZ,300059.SZ,20230428,13.337
399975.SZ,600030.SH,20230428,13.405
399975.SZ,600061.SH,20230428,1.221
399975.SZ,600095.SH,20230428,0.47
399975.SZ,600109.SH,20230428,1.371
399975.SZ,600155.SH,20230428,0.506
399975.SZ,600369.SH,20230428,0.834
399975.SZ,600621.SH,20230428,0.461
399975.SZ,600837.SH,20230428,5.848
399975.SZ,600864.SH,20230428,0.356
399975.SZ,600906.SH,20230428,0.642
399975.SZ,600909.SH,20230428,0.919
399975.SZ,600918.SH,20230428,1.361
399975.SZ,600958.SH,20230428,3.659
399975.SZ,600999.SH,20230428,3.387
399975.SZ,601066.SH,20230428,2.148
399975.SZ,601099.SH,20230428,1.211
399975.SZ,601108.SH,20230428,1.646
399975.SZ,601162.SH,20230428,1.422
399975.SZ,601198.SH,20230428,1.056
399975.SZ,601211.SH,20230428,4.455
399975.SZ,601236.SH,20230428,0.509
399975.SZ,601375.SH,20230428,0.714
399975.SZ,601377.SH,20230428,3.034
399975.SZ,601456.SH,20230428,0.802
399975.SZ,601555.SH,20230428,1.895
399975.SZ,601688.SH,20230428,4.727
399975.SZ,601696.SH,20230428,1.169
399975.SZ,601788.SH,20230428,1.935
399975.SZ,601878.SH,20230428,1.295
399975.SZ,601881.SH,20230428,0.908
399975.SZ,601901.SH,20230428,1.883
399975.SZ,601990.SH,20230428,1.24
399975.SZ,601995.SH,20230428,2.412
399975.SZ,000166.SZ,20230531,2.89
399975.SZ,000686.SZ,20230531,0.682
399975.SZ,000712.SZ,20230531,0.39
399975.SZ,000728.SZ,20230531,1.192
399975.SZ,000750.SZ,20230531,0.883
399975.SZ,000776.SZ,20230531,2.995
399975.SZ,000783.SZ,20230531,1.58
399975.SZ,002500.SZ,20230531,0.851
399975.SZ,002670.SZ,20230531,0.635
399975.SZ,002673.SZ,20230531,1.18
399975.SZ,002736.SZ,20230531,1.804
399975.SZ,002797.SZ,20230531,1.34
399975.SZ,002926.SZ,20230531,0.888
399975.SZ,002939.SZ,20230531,0.695
399975.SZ,002945.SZ,20230531,0.245
399975.SZ,300059.SZ,20230531,12.081
399975.SZ,600030.SH,20230531,13.293
399975.SZ,600061.SH,20230531,1.29
399975.SZ,600095.SH,20230531,0.47
399975.SZ,600109.SH,20230531,1.333
399975.SZ,600155.SH,20230531,0.476
399975.SZ,600369.SH,20230531,0.84
399975.SZ,600621.SH,20230531,0.473
399975.SZ,600837.SH,20230531,6.171
399975.SZ,600864.SH,20230531,0.392
399975.SZ,600906.SH,20230531,0.655
399975.SZ,600909.SH,20230531,0.938
399975.SZ,600918.SH,20230531,1.289
399975.SZ,600958.SH,20230531,3.513
399975.SZ,600999.SH,20230531,3.506
399975.SZ,601066.SH,20230531,2.241
399975.SZ,601099.SH,20230531,1.199
399975.SZ,601108.SH,20230531,1.652
399975.SZ,601162.SH,20230531,1.413
399975.SZ,601198.SH,20230531,1.079
399975.SZ,601211.SH,20230531,4.533
399975.SZ,601236.SH,20230531,0.508
399975.SZ,601375.SH,20230531,0.704
399975.SZ,601377.SH,20230531,2.872
399975.SZ,601456.SH,20230531,0.779
399975.SZ,601555.SH,20230531,1.956
399975.SZ,601688.SH,20230531,4.733
399975.SZ,601696.SH,20230531,1.232
399975.SZ,601788.SH,20230531,2.102
399975.SZ,601878.SH,20230531,1.317
399975.SZ,601881.SH,20230531,0.995
399975.SZ,601901.SH,20230531,1.952
399975.SZ,601990.SH,20230531,1.282
399975.SZ,601995.SH,20230531,2.481
399975.SZ,000166.SZ,20230630,2.86
399975.SZ,000686.SZ,20230630,0.669
399975.SZ,000712.SZ,20230630,0.384
399975.SZ,000728.SZ,20230630,1.172
399975.SZ,000750.SZ,20230630,0.877
399975.SZ,000776.SZ,20230630,2.99
399975.SZ,000783.SZ,20230630,1.542
399975.SZ,002500.SZ,20230630,0.825
399975.SZ,002670.SZ,20230630,0.7
399975.SZ,002673.SZ,20230630,1.17
399975.SZ,002736.SZ,20230630,1.729
399975.SZ,002797.SZ,20230630,1.321
399975.SZ,002926.SZ,20230630,0.899
399975.SZ,002939.SZ,20230630,0.901
399975.SZ,002945.SZ,20230630,0.254
399975.SZ,300059.SZ,20230630,12.372
399975.SZ,600030.SH,20230630,13.26
399975.SZ,600061.SH,20230630,1.257
399975.SZ,600095.SH,20230630,0.46
399975.SZ,600109.SH,20230630,1.552
399975.SZ,600155.SH,20230630,0.58
399975.SZ,600369.SH,20230630,0.833
399975.SZ,600621.SH,20230630,0.465
399975.SZ,600837.SH,20230630,6.114
399975.SZ,600864.SH,20230630,0.365
399975.SZ,600906.SH,20230630,0.642
399975.SZ,600909.SH,20230630,0.904
399975.SZ,600918.SH,20230630,1.323
399975.SZ,600958.SH,20230630,3.483
399975.SZ,600999.SH,20230630,3.459
399975.SZ,601066.SH,20230630,2.159
399975.SZ,601099.SH,20230630,1.208
399975.SZ,601108.SH,20230630,1.616
399975.SZ,601136.SH,20230630,0.293
399975.SZ,601162.SH,20230630,1.419
399975.SZ,601198.SH,20230630,1.068
399975.SZ,601211.SH,20230630,4.331
399975.SZ,601236.SH,20230630,0.483
399975.SZ,601375.SH,20230630,0.703
399975.SZ,601377.SH,20230630,2.904
399975.SZ,601456.SH,20230630,0.747
399975.SZ,601555.SH,20230630,1.909
399975.SZ,601688.SH,20230630,4.87
399975.SZ,601696.SH,20230630,1.22
399975.SZ,601788.SH,20230630,2.132
399975.SZ,601878.SH,20230630,1.316
399975.SZ,601881.SH,20230630,1.028
399975.SZ,601901.SH,20230630,1.849
399975.SZ,601990.SH,20230630,1.243
399975.SZ,601995.SH,20230630,2.14
399975.SZ,000166.SZ,20230731,2.703
399975.SZ,000686.SZ,20230731,0.677
399975.SZ,000712.SZ,20230731,0.36
399975.SZ,000728.SZ,20230731,1.15
399975.SZ,000750.SZ,20230731,0.968
399975.SZ,000776.SZ,20230731,2.884
399975.SZ,000783.SZ,20230731,1.536
399975.SZ,002500.SZ,20230731,0.834
399975.SZ,002670.SZ,20230731,0.65
399975.SZ,002673.SZ,20230731,1.147
399975.SZ,002736.SZ,20230731,1.663
399975.SZ,002797.SZ,20230731,1.26
399975.SZ,002926.SZ,20230731,0.864
399975.SZ,002939.SZ,20230731,0.854
399975.SZ,002945.SZ,20230731,0.224
399975.SZ,300059.SZ,20230731,12.136
399975.SZ,600030.SH,20230731,13.995
399975.SZ,600061.SH,20230731,1.205
399975.SZ,600095.SH,20230731,0.443
399975.SZ,600109.SH,20230731,1.512
399975.SZ,600155.SH,20230731,0.66
399975.SZ,600369.SH,20230731,0.937
399975.SZ,600621.SH,20230731,0.454
399975.SZ,600837.SH,20230731,5.945
399975.SZ,600864.SH,20230731,0.368
399975.SZ,600906.SH,20230731,0.622
399975.SZ,600909.SH,20230731,0.924
399975.SZ,600918.SH,20230731,1.28
399975.SZ,600958.SH,20230731,3.36
399975.SZ,600999.SH,20230731,3.303
399975.SZ,601066.SH,20230731,2.056
399975.SZ,601099.SH,20230731,1.622
399975.SZ,601108.SH,20230731,1.613
399975.SZ,601136.SH,20230731,0.318
399975.SZ,601162.SH,20230731,1.555
399975.SZ,601198.SH,20230731,1.05
399975.SZ,601211.SH,20230731,4.178
399975.SZ,601236.SH,20230731,0.457
399975.SZ,601375.SH,20230731,0.73
399975.SZ,601377.SH,20230731,2.865
399975.SZ,601456.SH,20230731,0.724
399975.SZ,601555.SH,20230731,2.162
399975.SZ,601688.SH,20230731,5.196
399975.SZ,601696.SH,20230731,1.125
399975.SZ,601788.SH,20230731,2.131
399975.SZ,601878.SH,20230731,1.253
399975.SZ,601881.SH,20230731,1.042
399975.SZ,601901.SH,20230731,1.773
399975.SZ,601990.SH,20230731,1.149
399975.SZ,601995.SH,20230731,2.083
399975.SZ,000166.SZ,20230831,2.468
399975.SZ,000686.SZ,20230831,0.695
399975.SZ,000712.SZ,20230831,0.39
399975.SZ,000728.SZ,20230831,1.143
399975.SZ,000750.SZ,20230831,0.907
399975.SZ,000776.SZ,20230831,2.799
399975.SZ,000783.SZ,20230831,1.454
399975.SZ,002500.SZ,20230831,0.82
399975.SZ,002670.SZ,20230831,0.767
399975.SZ,002673.SZ,20230831,1.137
399975.SZ,002736.SZ,20230831,1.681
399975.SZ,002797.SZ,20230831,1.271
399975.SZ,002926.SZ,20230831,0.843
399975.SZ,002939.SZ,20230831,0.89
399975.SZ,002945.SZ,20230831,0.258
399975.SZ,300059.SZ,20230831,12.644
399975.SZ,600030.SH,20230831,13.608
399975.SZ,600061.SH,20230831,1.183
399975.SZ,600095.SH,20230831,0.458
399975.SZ,600109.SH,20230831,1.537
399975.SZ,600155.SH,20230831,0.615
399975.SZ,600369.SH,20230831,0.881
399975.SZ,600621.SH,20230831,0.506
399975.SZ,600837.SH,20230831,5.96
399975.SZ,600864.SH,20230831,0.383
399975.SZ,600906.SH,20230831,0.676
399975.SZ,600909.SH,20230831,0.883
399975.SZ,600918.SH,20230831,1.28
399975.SZ,600958.SH,20230831,3.271
399975.SZ,600999.SH,20230831,3.312
399975.SZ,601066.SH,20230831,2.103
399975.SZ,601099.SH,20230831,1.751
399975.SZ,601108.SH,20230831,1.635
399975.SZ,601136.SH,20230831,0.464
399975.SZ,601162.SH,20230831,1.524
399975.SZ,601198.SH,20230831,1.01
399975.SZ,601211.SH,20230831,4.122
399975.SZ,601236.SH,20230831,0.473
399975.SZ,601375.SH,20230831,0.708
399975.SZ,601377.SH,20230831,2.781
399975.SZ,601456.SH,20230831,0.815
399975.SZ,601555.SH,20230831,2.061
399975.SZ,601688.SH,20230831,5.136
399975.SZ,601696.SH,20230831,1.244
399975.SZ,601788.SH,20230831,2.105
399975.SZ,601878.SH,20230831,1.254
399975.SZ,601881.SH,20230831,0.934
399975.SZ,601901.SH,20230831,1.866
399975.SZ,601990.SH,20230831,1.146
399975.SZ,601995.SH,20230831,2.148
399975.SZ,000166.SZ,20230928,2.509
399975.SZ,000686.SZ,20230928,0.691
399975.SZ,000712.SZ,20230928,0.374
399975.SZ,000728.SZ,20230928,1.14
399975.SZ,000750.SZ,20230928,0.914
399975.SZ,000776.SZ,20230928,2.791
399975.SZ,000783.SZ,20230928,1.451
399975.SZ,002500.SZ,20230928,0.796
399975.SZ,002670.SZ,20230928,0.702
399975.SZ,002673.SZ,20230928,1.138
399975.SZ,002736.SZ,20230928,1.707
399975.SZ,002797.SZ,20230928,1.273
399975.SZ,002926.SZ,20230928,0.842
399975.SZ,002939.SZ,20230928,0.861
399975.SZ,002945.SZ,20230928,0.245
399975.SZ,300059.SZ,20230928,12.396
399975.SZ,600030.SH,20230928,13.591
399975.SZ,600061.SH,20230928,1.138
399975.SZ,600095.SH,20230928,0.432
399975.SZ,600109.SH,20230928,1.557
399975.SZ,600155.SH,20230928,0.709
399975.SZ,600369.SH,20230928,0.88
399975.SZ,600621.SH,20230928,0.47
399975.SZ,600837.SH,20230928,6.176
399975.SZ,600864.SH,20230928,0.385
399975.SZ,600906.SH,20230928,0.667
399975.SZ,600909.SH,20230928,0.872
399975.SZ,600918.SH,20230928,1.272
399975.SZ,600958.SH,20230928,3.22
399975.SZ,600999.SH,20230928,3.335
399975.SZ,601066.SH,20230928,2.055
399975.SZ,601099.SH,20230928,1.705
399975.SZ,601108.SH,20230928,1.647
399975.SZ,601136.SH,20230928,0.409
399975.SZ,601162.SH,20230928,1.48
399975.SZ,601198.SH,20230928,1.014
399975.SZ,601211.SH,20230928,4.213
399975.SZ,601236.SH,20230928,0.469
399975.SZ,601375.SH,20230928,0.702
399975.SZ,601377.SH,20230928,2.851
399975.SZ,601456.SH,20230928,0.814
399975.SZ,601555.SH,20230928,2.171
399975.SZ,601688.SH,20230928,5.234
399975.SZ,601696.SH,20230928,1.219
399975.SZ,601788.SH,20230928,2.092
399975.SZ,601878.SH,20230928,1.257
399975.SZ,601881.SH,20230928,0.911
399975.SZ,601901.SH,20230928,1.958
399975.SZ,601990.SH,20230928,1.153
399975.SZ,601995.SH,20230928,2.112
399975.SZ,000166.SZ,20231031,2.532
399975.SZ,000686.SZ,20231031,0.677
399975.SZ,000712.SZ,20231031,0.429
399975.SZ,000728.SZ,20231031,1.159
399975.SZ,000750.SZ,20231031,0.88
399975.SZ,000776.SZ,20231031,2.81
399975.SZ,000783.SZ,20231031,1.409
399975.SZ,002500.SZ,20231031,0.774
399975.SZ,002670.SZ,20231031,0.738
399975.SZ,002673.SZ,20231031,1.143
399975.SZ,002736.SZ,20231031,1.773
399975.SZ,002797.SZ,20231031,1.258
399975.SZ,002926.SZ,20231031,0.799
399975.SZ,002939.SZ,20231031,0.863
399975.SZ,002945.SZ,20231031,0.241
399975.SZ,300059.SZ,20231031,12.394
399975.SZ,600030.SH,20231031,13.557
399975.SZ,600061.SH,20231031,1.123
399975.SZ,600095.SH,20231031,0.446
399975.SZ,600109.SH,20231031,1.525
399975.SZ,600155.SH,20231031,0.846
399975.SZ,600369.SH,20231031,0.872
399975.SZ,600621.SH,20231031,0.501
399975.SZ,600837.SH,20231031,6.035
399975.SZ,600864.SH,20231031,0.395
399975.SZ,600906.SH,20231031,0.655
