ts_code,trade_date,trade_dt,close,volume,range_low_120,range_high_120,trading_range_flag,trend_slope_60,volume_trend_20,weekly_trend_26,phase,spring,sos,accumulation_score,future_return_5d,future_return_10d,future_return_20d,spring_success_10d
300759.SZ,20200806,2020-08-06,45.59,36872.94,20.73,50.7,0,0.6638686131386864,0.20696525693424261,0.7936507936507937,E,0,0,0.0,-0.12963369159903493,-0.1261241500329019,0.06733932880017535,0
300759.SZ,20200807,2020-08-07,42.5,105524.04,20.73,50.7,0,0.4991181657848325,0.252374710817457,0.7849643007139857,E,0,0,0.0,-0.054588235294117604,-0.019058823529411795,0.08964705882352941,0
300759.SZ,20200810,2020-08-10,42.42,71243.44,20.73,50.7,0,0.5209752599498028,0.2357773290338201,0.7849643007139857,E,0,0,0.0,-0.04714757190004715,-0.03536067892503536,0.034653465346534684,0
300759.SZ,20200811,2020-08-11,42.33,39104.84,20.73,50.7,0,0.5499816916880265,0.24293870789485816,0.7849643007139857,E,0,0,0.0,-0.026458776281596874,0.0016536735175998185,0.0389794472005669,0
300759.SZ,20200812,2020-08-12,40.62,58214.83,20.73,50.7,0,0.4192872117400417,0.2497977932942539,0.7849643007139857,E,0,0,0.0,-0.01354012801575577,0.09428852781880859,0.04972919743968496,0
300759.SZ,20200813,2020-08-13,39.68,40745.84,20.73,50.7,0,0.4011299435028248,0.07408782439810846,0.7849643007139857,E,0,0,0.0,0.0040322580645162365,0.1469254032258065,0.03553427419354849,0
300759.SZ,20200814,2020-08-14,40.18,43553.04,20.73,50.7,0,0.40883590462833097,-0.014390032296439537,0.5300837776085299,E,0,0,0.0,0.03758088601294163,0.17819810851169748,0.03708312593330021,0
300759.SZ,20200817,2020-08-17,40.42,41548.22,20.73,50.7,0,0.4207381370826011,-0.0926075558178514,0.5300837776085299,E,0,0,4.84,0.012370113805046934,0.17342899554675895,0.03562592775853535,0
300759.SZ,20200818,2020-08-18,41.21,37051.41,20.73,50.7,0,0.553921568627451,-0.11225822094424975,0.5300837776085299,E,0,0,9.04,0.028876486289735492,0.15724338752729916,0.021111380732831808,0
300759.SZ,20200819,2020-08-19,40.07,28130.8,20.73,50.7,0,0.5224164133738602,-0.11013507851009852,0.5300837776085299,E,0,0,9.89,0.10930870975792373,0.1931619665585227,0.05340653855752442,0
300759.SZ,20200820,2020-08-20,39.84,20945.89,20.73,50.7,0,0.3896058597837462,-0.15151767147083817,0.5300837776085299,E,0,0,12.8,0.14231927710843362,0.22138554216867457,0.04919678714859432,0
300759.SZ,20200821,2020-08-21,41.69,52250.94,20.73,50.7,0,0.5209777453484128,-0.1541145237009356,0.5732075471698113,E,0,0,20.47,0.13552410650035984,0.1108179419525066,0.0026385224274405594,0
300759.SZ,20200824,2020-08-24,40.92,36169.36,20.73,50.7,0,0.47512617159336723,-0.15470050449091277,0.5732075471698113,E,0,0,20.49,0.15909090909090895,0.07258064516129026,0.003176930596285432,0
